EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,TotalCatch

timestep,value
1102,0.3253131
1103,0.3254677
1104,0.3256066
1105,0.3257271
1106,0.3258278
1107,0.3259084
1108,0.3259752
1109,0.3260344
1110,0.3260871
1111,0.3261311
1112,0.3261621
1113,0.326175
1114,0.3261671
1115,0.3261369
1116,0.3260842
1117,0.326009
1118,0.3259121
1119,0.3257949
1120,0.32566
1121,0.3255108
1122,0.3253515
1123,0.3251874
1124,0.3250242
1125,0.3248681
1126,0.3247253
1127,0.3246015
1128,0.3245018
1129,0.3244305
1130,0.3243906
1131,0.3243839
1132,0.3244105
1133,0.3244695
1134,0.3245585
1135,0.3246738
1136,0.3248109
1137,0.3249646
1138,0.3251291
1139,0.3252983
1140,0.3254665
1141,0.3256279
1142,0.3257779
1143,0.3259124
1144,0.3260286
1145,0.3261249
1146,0.326201
1147,0.3262629
1148,0.3263173
1149,0.3263661
1150,0.3264074
1151,0.3264368
1152,0.3264492
1153,0.3264411
1154,0.3264109
1155,0.3263579
1156,0.3262821
1157,0.3261841
1158,0.3260651
1159,0.3259276
1160,0.3257746
1161,0.3256105
1162,0.3254403
1163,0.3252698
1164,0.3251053
1165,0.324953
1166,0.3248189
1167,0.3247084
1168,0.3246259
1169,0.3245748
1170,0.3245571
1171,0.3245735
1172,0.324623
1173,0.3247037
1174,0.3248121
1175,0.3249437
1176,0.3250933
1177,0.3252552
1178,0.3254234
1179,0.3255919
1180,0.3257549
1181,0.3259075
1182,0.3260453
1183,0.3261653
1184,0.3262656
1185,0.3263457
1186,0.3264097
1187,0.3264653
1188,0.3265156
1189,0.3265589
1190,0.3265915
1191,0.3266081
1192,0.3266047
1193,0.3265793
1194,0.326531
1195,0.3264595
1196,0.3263654
1197,0.3262497
1198,0.3261145
1199,0.3259628
1200,0.3257988
