EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Leatherjackets"

timestep\group,"Demersal fish",
1023,0.6168555
1024,0.6200344
1025,0.6242433
1026,0.629437
1027,0.6355615
1028,0.6425503
1029,0.6503164
1030,0.6587437
1031,0.6676753
1032,0.6769072
1033,0.6861849
1034,0.6952093
1035,0.70365
1036,0.7111651
1037,0.7174247
1038,0.7221369
1039,0.7250713
1040,0.7260764
1041,0.7250922
1042,0.7221523
1043,0.7173771
1044,0.7109628
1045,0.7031621
1046,0.6942672
1047,0.6845884
1048,0.6744396
1049,0.6641237
1050,0.6539223
1051,0.6440912
1052,0.6348553
1053,0.6264083
1054,0.6189132
1055,0.6125028
1056,0.6072824
1057,0.6033307
1058,0.600702
1059,0.5994267
1060,0.5995136
1061,0.6009521
1062,0.6037144
1063,0.6077614
1064,0.613048
1065,0.6195272
1066,0.6271547
1067,0.6358834
1068,0.6456503
1069,0.6564043
1070,0.6683807
1071,0.6809986
1072,0.693527
1073,0.7053304
1074,0.7159404
1075,0.725059
1076,0.7324037
1077,0.7376983
1078,0.7407212
1079,0.7413422
1080,0.7395408
1081,0.7354068
1082,0.7291337
1083,0.7209969
1084,0.7113314
1085,0.7005057
1086,0.6888993
1087,0.6768822
1088,0.664802
1089,0.6529731
1090,0.6416726
1091,0.6311386
1092,0.6215705
1093,0.6131322
1094,0.6059546
1095,0.6001378
1096,0.5957549
1097,0.5928524
1098,0.591454
1099,0.5915592
1100,0.593148
1101,0.5961828
1102,0.600614
1103,0.6063876
1104,0.6134537
1105,0.6217709
1106,0.6313037
1107,0.6420099
1108,0.6542529
1109,0.6678052
1110,0.6819192
1111,0.6958354
1112,0.7088963
1113,0.7205647
1114,0.7305546
1115,0.7386056
1116,0.7444453
1117,0.7478482
1118,0.7486811
1119,0.7469231
1120,0.7426726
1121,0.7361359
1122,0.7276085
1123,0.7174482
1124,0.7060483
1125,0.6938122
1126,0.6811326
1127,0.668376
1128,0.6558731
1129,0.6439139
1130,0.6327453
1131,0.6225738
1132,0.6135678
1133,0.6058608
1134,0.5995553
1135,0.5947256
1136,0.5914194
1137,0.589661
1138,0.5894505
1139,0.5907679
1140,0.5935745
1141,0.5978187
1142,0.603444
1143,0.6103967
1144,0.6186337
1145,0.628121
1146,0.6388232
1147,0.6510916
1148,0.6647997
1149,0.6792041
1150,0.693522
1151,0.7070711
1152,0.7192769
1153,0.7298093
1154,0.7384042
1155,0.7447913
1156,0.7487348
1157,0.7500834
1158,0.7487973
1159,0.7449559
1160,0.7387522
1161,0.7304721
1162,0.72047
1163,0.7091405
1164,0.6968926
1165,0.6841276
1166,0.6712217
1167,0.658516
1168,0.6463099
1169,0.6348605
1170,0.6243822
1171,0.615051
1172,0.6070067
1173,0.6003575
1174,0.5951822
1175,0.5915337
1176,0.5894397
1177,0.5889051
1178,0.5899125
1179,0.5924265
1180,0.5963966
1181,0.601766
1182,0.6084794
1183,0.6164909
1184,0.6257659
1185,0.6362715
1186,0.6482443
1187,0.6617879
1188,0.6761982
1189,0.6906734
1190,0.7045071
1191,0.717101
1192,0.7280671
1193,0.7371338
1194,0.7440336
1195,0.7485213
1196,0.750426
1197,0.7496841
1198,0.7463525
1199,0.7406025
1200,0.7327043
